time,gFx,gFy,gFz,TgF
0.001150385,-0.2025,0.7222,0.6604,0.999
0.001449154,-0.1986,0.7166,0.6609,0.995
0.001658077,-0.1949,0.7130,0.6509,0.985
0.001859616,-0.1907,0.7090,0.6473,0.979
0.002042154,-0.1907,0.7086,0.6399,0.974
0.002212308,-0.1858,0.7056,0.6390,0.970
0.002374462,-0.1837,0.7042,0.6362,0.967
0.002554154,-0.1812,0.7027,0.6316,0.962
0.002714692,-0.1804,0.7030,0.6297,0.961
0.004352923,-0.1807,0.7044,0.6252,0.959
0.006305539,-0.1819,0.7076,0.6255,0.962
0.008325462,-0.1816,0.7083,0.6231,0.961
0.010305154,-0.1816,0.7093,0.6199,0.959
0.012231616,-0.1804,0.7127,0.6204,0.962
0.014189154,-0.1800,0.7156,0.6192,0.963
0.017806769,-0.1776,0.7176,0.6167,0.963
0.020462769,-0.1765,0.7191,0.6157,0.963
0.020867077,-0.1758,0.7183,0.6159,0.962
0.022364,-0.1741,0.7210,0.6189,0.966
0.024716923,-0.1732,0.7205,0.6187,0.965
0.026348923,-0.1729,0.7193,0.6255,0.969
0.028507,-0.1716,0.7191,0.6318,0.972
0.030555308,-0.1719,0.7191,0.6399,0.978
0.033757846,-0.1729,0.7183,0.6462,0.982
0.034614692,-0.1697,0.7183,0.6546,0.987
0.036777154,-0.1702,0.7144,0.6587,0.986
0.038502154,-0.1685,0.7117,0.6626,0.987
0.040615077,-0.1658,0.7081,0.6685,0.988
0.042425769,-0.1643,0.7021,0.6692,0.984
0.044460846,-0.1624,0.6990,0.6753,0.985
0.046478077,-0.1560,0.6944,0.6825,0.986
0.049844231,-0.1497,0.6883,0.6902,0.986
0.050656308,-0.1431,0.6846,0.6998,0.989
0.052595,-0.1376,0.6788,0.7054,0.989
0.055030385,-0.1331,0.6765,0.7122,0.991
0.056603077,-0.1269,0.6727,0.7228,0.995
0.058829846,-0.1211,0.6729,0.7327,1.002
0.060572231,-0.1152,0.6734,0.7533,1.017
0.062624539,-0.1101,0.6690,0.7638,1.021
0.064839692,-0.1026,0.6667,0.7684,1.022
0.067923,-0.0986,0.6643,0.7718,1.023
0.069080616,-0.1040,0.6653,0.7777,1.029
0.070799616,-0.1108,0.6672,0.7829,1.035
0.073059923,-0.1182,0.6731,0.7914,1.046
0.075084846,-0.1267,0.6821,0.7990,1.058
0.077116539,-0.1341,0.6892,0.8058,1.069
0.079350385,-0.1457,0.6968,0.8160,1.083
0.080995692,-0.1548,0.7034,0.8251,1.095
0.093389231,-0.1634,0.7063,0.8383,1.108
0.094098385,-0.1709,0.7110,0.8495,1.121
0.094477231,-0.1785,0.7139,0.8607,1.132
0.094826385,-0.1846,0.7161,0.8612,1.135
0.095338077,-0.1890,0.7179,0.8688,1.143
0.095690692,-0.1844,0.7112,0.8754,1.143
0.096009846,-0.1821,0.7076,0.8768,1.141
0.096974154,-0.1776,0.7039,0.8754,1.137
0.100643616,-0.1695,0.6970,0.8791,1.135
0.101674385,-0.1575,0.6900,0.8740,1.125
0.104984539,-0.1455,0.6783,0.8681,1.111
0.105525462,-0.1316,0.6695,0.8571,1.096
0.111138769,-0.1187,0.6609,0.8512,1.084
0.111589539,-0.1122,0.6553,0.8412,1.072
0.111866077,-0.1087,0.6538,0.8330,1.064
0.114191,-0.1050,0.6509,0.8268,1.058
0.115046077,-0.0920,0.6474,0.8158,1.046
0.129491,-0.0830,0.6489,0.8070,1.039
0.130426154,-0.0703,0.6485,0.7978,1.030
0.130897154,-0.0632,0.6476,0.7921,1.025
0.132648,-0.0591,0.6487,0.7841,1.019
0.132994154,-0.0593,0.6521,0.7813,1.019
0.133218769,-0.0525,0.6509,0.7843,1.021
0.133430385,-0.0478,0.6485,0.7855,1.020
0.133616308,-0.0498,0.6506,0.7853,1.021
0.133817231,-0.0542,0.6521,0.7769,1.016
0.136779616,-0.0498,0.6541,0.7657,1.008
0.137407385,-0.0498,0.6541,0.7438,0.992
0.139503692,-0.0446,0.6543,0.7200,0.974
0.141187077,-0.0419,0.6543,0.7137,0.969
0.143404616,-0.0405,0.6499,0.7224,0.973
0.145167923,-0.0414,0.6485,0.7310,0.978
0.147437462,-0.0659,0.6888,0.7379,1.012
0.150161462,-0.0744,0.6934,0.7317,1.011
0.151666462,-0.0656,0.6709,0.7301,0.994
0.153171923,-0.0598,0.6565,0.7254,0.980
0.155560539,-0.0493,0.6408,0.7171,0.963
0.157495616,-0.0370,0.6289,0.7076,0.947
0.159538769,-0.0244,0.6191,0.7056,0.939
0.161428308,-0.0160,0.6091,0.7073,0.934
0.163509769,-0.0134,0.6047,0.7220,0.942
0.165548231,-0.0083,0.5993,0.7281,0.943
0.168056308,0.0021,0.5947,0.7293,0.941
0.169735692,0.0107,0.5908,0.7335,0.942
0.171869154,0.0149,0.5847,0.7335,0.938
0.173332308,0.0210,0.5837,0.7179,0.925
0.176316539,0.0274,0.5795,0.6995,0.909
0.177541769,0.0222,0.5812,0.6881,0.901
0.179688539,0.0137,0.5847,0.6886,0.903
0.181525154,0.0147,0.5807,0.6883,0.901
0.194666692,0.0127,0.5781,0.6812,0.894
0.195872616,0.0105,0.5817,0.6712,0.888
0.196353462,0.0130,0.5810,0.6704,0.887
0.196789769,0.0154,0.5830,0.6590,0.880
0.197209846,0.0191,0.5835,0.6523,0.875
0.197610385,0.0170,0.5888,0.6455,0.874
0.198034769,0.0070,0.6020,0.6436,0.881
0.198454692,0.0054,0.5979,0.7401,0.951
0.200901231,-0.0097,0.6287,0.7289,0.963
0.201647692,-0.0178,0.6450,0.7181,0.965
0.204917539,-0.0351,0.6643,0.7135,0.975
0.205654077,-0.0427,0.6702,0.7054,0.974
0.207956539,-0.0441,0.6718,0.6991,0.971
0.209582462,-0.0434,0.6631,0.7125,0.974
0.211788616,-0.0481,0.6631,0.7298,0.987
0.213744231,-0.0517,0.6567,0.7256,0.980
0.216731616,-0.0593,0.6492,0.7264,0.976
0.223419,-0.0568,0.6375,0.7176,0.961
0.224145769,-0.0600,0.6287,0.7186,0.957
0.224436539,-0.0630,0.6142,0.7333,0.959
0.224715385,-0.0644,0.6028,0.7596,0.972
0.225741769,-0.0728,0.5989,0.7897,0.994
0.228137154,-0.0705,0.5884,0.7999,0.995
0.229626154,-0.0659,0.5798,0.8088,0.997
0.232011077,-0.0642,0.5786,0.8207,1.006
0.234237462,-0.0724,0.5856,0.8332,1.021
0.236786769,-0.0722,0.5876,0.8349,1.023
0.237567923,-0.0679,0.5842,0.8390,1.025
0.239953539,-0.0675,0.5891,0.8446,1.032
0.241626077,-0.0675,0.5928,0.8579,1.045
0.243752308,-0.0784,0.6028,0.8724,1.063
0.245803616,-0.0812,0.6103,0.8656,1.062
0.247679077,-0.0879,0.6213,0.8637,1.068
0.250386385,-0.0877,0.6252,0.8514,1.060
0.252063692,-0.0908,0.6320,0.8537,1.066
0.253760231,-0.0891,0.6331,0.8522,1.065
0.255852923,-0.0935,0.6350,0.8554,1.069
0.257671923,-0.0971,0.6401,0.8449,1.064
0.259782154,-0.0982,0.6371,0.8468,1.064
0.261700846,-0.0864,0.6215,0.8390,1.048
0.263655,-0.0722,0.6010,0.8330,1.030
0.267528616,-0.0649,0.5925,0.8407,1.031
0.268250692,-0.0581,0.5847,0.8414,1.026
0.270093462,-0.0617,0.5837,0.8370,1.022
0.272051,-0.0583,0.5800,0.8239,1.009
0.273796,-0.0617,0.5900,0.8111,1.005
0.276132923,-0.0666,0.5908,0.8041,1.000
0.277977769,-0.0574,0.5775,0.7929,0.983
0.279991385,-0.0446,0.5695,0.7985,0.982
0.282372616,-0.0358,0.5666,0.8065,0.986
0.294715923,-0.0314,0.5649,0.8109,0.989
0.295925769,-0.0258,0.5472,0.8216,0.988
0.296554154,-0.0199,0.5348,0.8281,0.986
0.297040308,-0.0058,0.5209,0.8339,0.983
0.297524308,0.0042,0.5074,0.8263,0.970
0.297929231,0.0186,0.4904,0.8251,0.960
0.29834,0.0366,0.4738,0.8314,0.958
0.298758154,0.0554,0.4626,0.8388,0.959
0.300882692,0.0689,0.4542,0.8463,0.963
0.305583385,0.0804,0.4481,0.8405,0.956
0.306307,0.0913,0.4384,0.8386,0.951
0.306754154,0.1011,0.4303,0.8363,0.946
0.308361462,0.1118,0.4286,0.8339,0.944
0.309723923,0.1216,0.4174,0.8185,0.927
0.311914769,0.1425,0.3941,0.8278,0.928
0.314556923,0.1656,0.3743,0.8327,0.928
0.317422462,0.1803,0.3653,0.8451,0.938
0.320325769,0.1808,0.3525,0.8579,0.945
0.321015692,0.1824,0.3455,0.8852,0.968
0.321862154,0.1830,0.3613,0.8918,0.979
0.323963923,0.1764,0.3809,0.8974,0.991
0.325831385,0.1707,0.3921,0.8959,0.993
0.328360308,0.1793,0.3897,0.8901,0.988
0.329884231,0.1984,0.3807,0.8915,0.990
0.332116846,0.2184,0.3687,0.8969,0.994
0.334702692,0.2421,0.3520,0.8918,0.989
0.335916231,0.2621,0.3387,0.8768,0.976
0.338035692,0.2729,0.3189,0.8507,0.949
0.340098385,0.2893,0.2881,0.8332,0.928
0.342029462,0.3000,0.2656,0.8065,0.901
0.344124539,0.3093,0.2495,0.7885,0.883
0.346009231,0.3191,0.2334,0.7950,0.888
0.348036616,0.3286,0.2178,0.8136,0.904
0.350492923,0.3333,0.2126,0.8395,0.928
0.354193231,0.3398,0.2067,0.8820,0.968
0.355055923,0.3459,0.2065,0.8957,0.982
0.356099,0.3513,0.2065,0.8671,0.958
0.358230154,0.3626,0.2020,0.8290,0.927
0.360088616,0.3889,0.1967,0.8088,0.919
0.362214077,0.4127,0.1996,0.8458,0.962
0.364183692,0.4278,0.2101,0.9397,1.054
0.367056231,0.4353,0.2185,1.0538,1.161
0.368002692,0.4463,0.2262,1.1258,1.232
0.370243077,0.4659,0.2341,1.1475,1.260
0.372221846,0.4889,0.2367,1.1178,1.243
0.375061154,0.5079,0.2404,1.0738,1.212
0.376191077,0.5294,0.2470,1.0247,1.180
0.378268308,0.5506,0.2497,0.9770,1.149
0.380145539,0.5716,0.2470,0.9365,1.125
0.394755616,0.5881,0.2472,0.8969,1.101
0.396220846,0.5981,0.2527,0.8786,1.092
0.396792308,0.5988,0.2644,0.8677,1.087
0.397233231,0.5946,0.2810,0.8598,1.082
0.397686692,0.5775,0.3113,0.8535,1.077
0.398098154,0.5583,0.3440,0.8598,1.081
0.398531616,0.5362,0.3762,0.8654,1.085
0.399122154,0.5123,0.4102,0.8771,1.096
0.399558769,0.4928,0.4347,0.8822,1.100
0.400271692,0.4764,0.4530,0.8922,1.108
0.402605769,0.4579,0.4669,0.9120,1.122
0.404519616,0.4434,0.4731,0.9223,1.127
0.406620308,0.4246,0.4791,0.9289,1.128
0.408376616,0.4058,0.4799,0.9331,1.125
0.410416846,0.3869,0.4806,0.9346,1.120
0.412472846,0.3694,0.4791,0.9399,1.118
0.414345846,0.3501,0.4745,0.9375,1.107
0.416286692,0.3320,0.4657,0.9260,1.088
0.429606385,0.3156,0.4601,0.9299,1.084
0.430728846,0.3014,0.4557,0.9274,1.076
0.431416308,0.2858,0.4564,0.9201,1.066
0.431875923,0.2683,0.4571,0.9155,1.058
0.432115692,0.2492,0.4596,0.9064,1.046
0.43236,0.2333,0.4622,0.8959,1.035
0.432607385,0.2171,0.4676,0.8838,1.023
0.432841462,0.2050,0.4666,0.8745,1.012
0.437219077,0.2003,0.4615,0.8700,1.005
0.438337231,0.1966,0.4579,0.8652,0.998
0.438845769,0.1903,0.4598,0.8510,0.986
0.440428616,0.1905,0.4571,0.8500,0.984
0.442573769,0.1893,0.4617,0.8405,0.977
0.444380846,0.1864,0.4674,0.8358,0.976
0.446714692,0.1700,0.4901,0.8178,0.968
0.448437769,0.1737,0.4950,0.8088,0.964
0.450594154,0.1781,0.5023,0.7997,0.961
0.452588846,0.1791,0.5082,0.7855,0.953
0.454807923,0.1730,0.5138,0.7706,0.942
0.456564846,0.1627,0.5236,0.7564,0.934
0.458775308,0.1517,0.5307,0.7398,0.923
0.460896616,0.1449,0.5287,0.7376,0.919
0.462814077,0.1437,0.5283,0.7406,0.921
0.464549462,0.1425,0.5251,0.7430,0.921
0.467125539,0.1356,0.5255,0.7373,0.916
0.468627923,0.1337,0.5260,0.7391,0.917
0.471099923,0.1329,0.5248,0.7442,0.920
0.472498385,0.1312,0.5243,0.7342,0.912
0.474869231,0.1292,0.5209,0.7254,0.902
0.476531,0.1204,0.5180,0.7161,0.892
0.478665462,0.1116,0.5221,0.7176,0.894
0.480475385,0.1053,0.5224,0.7168,0.893
0.485425231,0.0980,0.5258,0.7142,0.892
0.485999308,0.0948,0.5236,0.7112,0.888
0.486828846,0.0933,0.5187,0.7137,0.887
0.489455385,0.0933,0.5187,0.7179,0.891
0.491618077,0.0990,0.5138,0.7156,0.886
0.492500308,0.1018,0.5053,0.7076,0.875
0.494694385,0.1104,0.4933,0.7149,0.876
0.496788308,0.1248,0.4850,0.7252,0.881
0.499404846,0.1437,0.4694,0.7271,0.877
0.506029154,0.1707,0.4466,0.7317,0.874
0.507154462,0.2010,0.4317,0.7587,0.896
0.507647923,0.2404,0.4109,0.7936,0.925
0.508010385,0.2788,0.3848,0.8437,0.968
0.508604231,0.3161,0.3702,0.8715,0.998
0.511148308,0.3554,0.3574,0.8817,1.016
0.512487385,0.3882,0.3555,0.8957,1.039
0.514833231,0.4078,0.3538,0.9018,1.051
0.517022077,0.4209,0.3641,0.9133,1.069
0.519134692,0.4146,0.3802,0.9238,1.082
0.520741154,0.3958,0.3995,0.9326,1.089
0.522706462,0.3694,0.4195,0.9436,1.097
0.524912539,0.3345,0.4391,0.9531,1.101
0.526862769,0.2970,0.4569,0.9660,1.109
0.529403616,0.2558,0.4715,0.9744,1.112
0.530790769,0.2182,0.4774,0.9793,1.111
0.533522385,0.1840,0.4828,0.9768,1.105
0.536572539,0.1551,0.4808,0.9785,1.101
0.537700539,0.1365,0.4762,0.9825,1.100
0.53886,0.1283,0.4679,0.9902,1.103
0.540774769,0.1265,0.4549,0.9935,1.100
0.542543077,0.1300,0.4447,0.9951,1.098
0.545030462,0.1370,0.4349,0.9854,1.086
0.546914692,0.1453,0.4254,0.9721,1.071
0.549890769,0.1530,0.4193,0.9519,1.051
0.551064539,0.1566,0.4183,0.9299,1.032
0.552759692,0.1575,0.4186,0.9077,1.012
0.554878154,0.1512,0.4230,0.8840,0.992
0.557000846,0.1397,0.4354,0.8652,0.979
0.559412308,0.1234,0.4486,0.8456,0.965
0.560929154,0.1050,0.4638,0.8244,0.952
0.562812539,0.0833,0.4777,0.8083,0.943
0.565140539,0.0596,0.4892,0.7985,0.938
0.567273462,0.0344,0.4997,0.7831,0.930
0.56892,0.0149,0.5055,0.7743,0.925
0.571519077,-0.0029,0.5090,0.7682,0.921
0.572681769,-0.0207,0.5109,0.7594,0.915
0.575436616,-0.0360,0.5136,0.7528,0.912
0.577005154,-0.0539,0.5143,0.7482,0.909
0.579405769,-0.0730,0.5175,0.7391,0.905
0.582706692,-0.0915,0.5214,0.7357,0.906
0.583570769,-0.1052,0.5224,0.7337,0.907
0.588445462,-0.1118,0.5211,0.7293,0.903
0.589241846,-0.1113,0.5172,0.7284,0.900
0.589731,-0.1045,0.5104,0.7254,0.893
0.593408308,-0.0977,0.5011,0.7281,0.889
0.593827308,-0.0937,0.4929,0.7326,0.888
0.595554154,-0.0898,0.4889,0.7382,0.890
0.597191692,-0.0891,0.4877,0.7499,0.899
0.608082385,-0.0859,0.4850,0.7626,0.908
0.609128846,-0.0798,0.4833,0.7787,0.920
0.609594769,-0.0728,0.4808,0.7953,0.932
0.609998692,-0.0649,0.4789,0.8102,0.943
0.610456923,-0.0566,0.4764,0.8283,0.957
0.610858077,-0.0434,0.4782,0.8473,0.974
0.611391616,-0.0278,0.4777,0.8681,0.991
0.613050462,-0.0127,0.4789,0.8861,1.007
0.615940231,0.0014,0.4806,0.8999,1.020
0.61842,0.0170,0.4820,0.9145,1.034
0.619935,0.0288,0.4869,0.9282,1.049
0.621217154,0.0398,0.4899,0.9353,1.057
0.623360231,0.0494,0.4916,0.9418,1.064
0.625366769,0.0589,0.4913,0.9509,1.072
0.627840616,0.0650,0.4945,0.9600,1.082
0.630027385,0.0715,0.4926,0.9700,1.090
0.631337231,0.0745,0.4906,0.9821,1.100
0.633595616,0.0780,0.4884,0.9923,1.109
0.635951308,0.0780,0.4852,1.0066,1.120
0.637431616,0.0755,0.4815,1.0168,1.128
0.639283,0.0726,0.4803,1.0286,1.138
0.641538692,0.0689,0.4769,1.0431,1.149
0.644015616,0.0650,0.4728,1.0562,1.159
0.645611077,0.0635,0.4686,1.0692,1.169
0.647508231,0.0596,0.4669,1.0829,1.181
0.651833154,0.0545,0.4679,1.0924,1.190
0.652429231,0.0473,0.4669,1.1027,1.198
0.653340308,0.0398,0.4706,1.1088,1.205
0.655306077,0.0344,0.4740,1.1109,1.208
0.657453769,0.0300,0.4769,1.1083,1.207
0.659930692,0.0300,0.4801,1.1034,1.204
0.661490692,0.0276,0.4831,1.0985,1.200
0.663782154,0.0293,0.4831,1.0897,1.192
0.669870769,0.0324,0.4787,1.0858,1.187
0.671216308,0.0354,0.4708,1.0809,1.180
0.671775923,0.0366,0.4617,1.0806,1.176
0.673988308,0.0393,0.4535,1.0804,1.172
0.674513231,0.0364,0.4468,1.0821,1.171
0.675756616,0.0333,0.4452,1.0841,1.172
0.677416308,0.0268,0.4459,1.0865,1.175
0.679634462,0.0210,0.4530,1.0875,1.178
0.682248,0.0151,0.4596,1.0804,1.174
0.690692,0.0086,0.4691,1.0733,1.171
0.691908616,0.0061,0.4771,1.0620,1.164
0.692209769,0.0124,0.4818,1.0489,1.154
0.692448,0.0163,0.4871,1.0369,1.146
0.692684846,0.0259,0.4877,1.0224,1.133
0.693395692,0.0344,0.4899,1.0076,1.121
0.695586692,0.0469,0.4896,0.9858,1.102
0.697456923,0.0587,0.4896,0.9702,1.088
0.700211385,0.0752,0.4892,0.9536,1.074
0.701650154,0.0894,0.4877,0.9431,1.065
0.703651385,0.1016,0.4884,0.9318,1.057
0.705780539,0.1163,0.4899,0.9248,1.053
0.707818462,0.1312,0.4908,0.9187,1.050
0.709715692,0.1390,0.4943,0.9133,1.048
0.711678692,0.1432,0.4973,0.9064,1.044
0.713731077,0.1453,0.4980,0.8928,1.033
0.716635692,0.1478,0.5004,0.8838,1.026
0.717723308,0.1502,0.5006,0.8723,1.017
0.720085231,0.1530,0.5025,0.8563,1.005
0.721835077,0.1563,0.5050,0.8370,0.990
0.723750385,0.1605,0.5023,0.8144,0.970
0.725890154,0.1602,0.5004,0.7936,0.952
0.727745154,0.1595,0.4992,0.7725,0.934
0.729898154,0.1558,0.4997,0.7564,0.920
0.732129231,0.1488,0.4994,0.7413,0.906
0.733965846,0.1402,0.5023,0.7305,0.898
0.735694154,0.1278,0.5082,0.7212,0.891
0.737686692,0.1170,0.5180,0.7164,0.892
0.739999692,0.1097,0.5283,0.7073,0.890
0.741889462,0.1087,0.5360,0.7022,0.890
0.743751385,0.1073,0.5446,0.6921,0.887
0.745704231,0.1085,0.5524,0.6861,0.888
0.748058385,0.1129,0.5583,0.6770,0.885
0.750641462,0.1176,0.5639,0.6770,0.889
0.751849154,0.1248,0.5627,0.6734,0.886
0.753938692,0.1312,0.5586,0.6739,0.885
0.757622692,0.1348,0.5590,0.6800,0.891
0.758455308,0.1397,0.5539,0.6834,0.891
0.759975692,0.1432,0.5497,0.6910,0.895
0.762028231,0.1444,0.5463,0.7007,0.900
0.763999385,0.1451,0.5390,0.7144,0.907
0.766846077,0.1486,0.5353,0.7371,0.923
0.768680846,0.1463,0.5307,0.7575,0.936
0.769766462,0.1444,0.5274,0.7804,0.953
0.772080308,0.1409,0.5246,0.8029,0.969
0.773928539,0.1356,0.5270,0.8214,0.985
0.775799616,0.1288,0.5319,0.8395,1.002
0.777903616,0.1216,0.5370,0.8591,1.020
0.780079077,0.1172,0.5407,0.8759,1.036
0.782189539,0.1143,0.5419,0.8882,1.047
0.788479077,0.1104,0.5392,0.8979,1.053
0.789437846,0.1070,0.5334,0.9075,1.058
0.790021231,0.1011,0.5285,0.9192,1.065
0.790564539,0.0950,0.5287,0.9355,1.079
0.794299,0.0857,0.5302,0.9474,1.089
0.797430077,0.0789,0.5341,0.9600,1.101
0.799564923,0.0784,0.5376,0.9663,1.109
0.800010769,0.0794,0.5344,0.9668,1.108
0.801815077,0.0787,0.5274,0.9681,1.105
0.802863077,0.0776,0.5113,0.9632,1.093
0.804184308,0.0701,0.4948,0.9602,1.082
0.80682,0.0613,0.4813,0.9527,1.069
0.807736539,0.0445,0.4774,0.9467,1.061
0.810158077,0.0298,0.4857,0.9343,1.053
0.811873769,0.0154,0.5009,0.9180,1.046
0.813908923,0.0063,0.5218,0.8982,1.039
0.816176,0.0012,0.5388,0.8745,1.027
0.819632308,0.0026,0.5556,0.8495,1.015
0.820173539,0.0081,0.5683,0.8273,1.004
0.822114769,0.0259,0.5714,0.7997,0.983
0.824164231,0.0466,0.5739,0.7774,0.967
0.825959308,0.0684,0.5735,0.7562,0.952
0.828282077,0.1253,0.5583,0.7391,0.935
0.829835,0.0897,0.5712,0.7533,0.950
0.833204308,0.0975,0.5879,0.7230,0.937
0.834184539,0.0869,0.6082,0.7242,0.950
0.836108846,0.0955,0.6238,0.7281,0.963
0.838304923,0.1127,0.6291,0.7310,0.971
0.840288,0.1319,0.6259,0.7335,0.973
0.842290077,0.1512,0.6138,0.7335,0.968
0.844516616,0.1683,0.6040,0.7291,0.962
0.846236308,0.1824,0.5954,0.7293,0.959
0.850039385,0.1920,0.5900,0.7317,0.959
0.851115693,0.1881,0.5974,0.7354,0.966
0.852237769,0.2020,0.5998,0.7459,0.978
0.854694693,0.2108,0.6023,0.7523,0.986
0.856577846,0.2150,0.6057,0.7523,0.989
0.858304308,0.2087,0.6140,0.7569,0.997
0.860167616,0.2025,0.6206,0.7599,1.002
0.862450385,0.1935,0.6247,0.7624,1.004
0.864428231,0.1866,0.6274,0.7652,1.007
0.866314385,0.1828,0.6213,0.7680,1.005
0.868312,0.1781,0.6150,0.7694,1.001
0.870760308,0.1744,0.6082,0.7708,0.997
0.872207308,0.1703,0.6017,0.7764,0.997
0.875547923,0.1647,0.5940,0.7804,0.994
0.875991616,0.1581,0.5912,0.7838,0.994
0.878124923,0.1476,0.5868,0.7875,0.993
0.880286462,0.1439,0.5754,0.7958,0.993
0.885776,0.1478,0.5549,0.8029,0.987
0.886484539,0.1581,0.5206,0.8083,0.974
0.886745769,0.1575,0.4864,0.8144,0.962
0.891479385,0.1456,0.4605,0.8241,0.955
0.891896846,0.1131,0.4449,0.8337,0.952
0.892599308,0.0762,0.4484,0.8483,0.962
0.895112231,0.0424,0.4566,0.8605,0.975
0.896299385,0.0188,0.4682,0.8712,0.989
0.909770693,-0.0006,0.4815,0.8805,1.004
0.910705231,-0.0106,0.4936,0.8859,1.014
0.911252,-0.0094,0.4999,0.8869,1.018
0.911596616,0.0012,0.5006,0.8869,1.018
0.911912539,0.0188,0.4994,0.8857,1.017
0.912223385,0.0413,0.4994,0.8852,1.017
0.912607308,0.0655,0.4976,0.8854,1.018
0.912928539,0.0880,0.4980,0.8859,1.020
0.916089154,0.1073,0.4973,0.8866,1.022
0.916844539,0.1251,0.4980,0.8879,1.026
0.918740539,0.1425,0.4962,0.8922,1.031
0.920497539,0.1586,0.4943,0.8908,1.031
0.922449539,0.1722,0.4943,0.8889,1.032
0.925241231,0.1823,0.4926,0.8866,1.031
0.926424923,0.1905,0.4929,0.8803,1.027
0.928505539,0.1969,0.4940,0.8715,1.021
0.930370385,0.2015,0.4960,0.8566,1.010
0.933323923,0.2050,0.4967,0.8395,0.997
0.934796308,0.2054,0.4976,0.8232,0.984
0.936714769,0.2038,0.4987,0.8099,0.973
0.938763077,0.2033,0.5004,0.7974,0.963
0.940967616,0.2042,0.4989,0.7845,0.952
0.942770693,0.2040,0.4973,0.7718,0.941
0.94478,0.2050,0.4955,0.7660,0.935
0.947219923,0.2052,0.4957,0.7608,0.931
0.949727385,0.2099,0.4948,0.7555,0.927
0.950671693,0.2128,0.4940,0.7489,0.922
0.953883077,0.2211,0.4908,0.7445,0.919
0.955200308,0.2273,0.4901,0.7415,0.917
0.956885539,0.2362,0.4918,0.7425,0.921
0.958871693,0.2421,0.4911,0.7457,0.925
0.960932923,0.2462,0.4933,0.7501,0.931
0.962777462,0.2385,0.4989,0.7523,0.934
0.964882077,0.2296,0.5146,0.7636,0.949
0.966842769,0.2157,0.5307,0.7777,0.966
0.968948846,0.2054,0.5478,0.7897,0.983
0.970742077,0.1893,0.5676,0.8139,1.010
0.972959077,0.1884,0.5898,0.8263,1.033
0.975157539,0.2066,0.6037,0.8612,1.072
0.976644308,0.2434,0.6035,0.9069,1.116
0.978912539,0.1881,0.6331,0.9289,1.140
0.980778769,0.1642,0.6413,0.9790,1.182
0.987158693,0.1430,0.6431,1.0313,1.224
0.988367077,0.1026,0.6504,1.0606,1.248
0.988867077,0.0733,0.6492,1.1009,1.280
0.989362077,0.0552,0.6497,1.1349,1.309
0.991210154,0.0422,0.6476,1.1615,1.331
0.994548616,0.0433,0.6429,1.1782,1.343
0.995534154,0.0279,0.6367,1.1815,1.342
0.997476308,-0.0067,0.6287,1.1847,1.341
1.011577539,-0.0319,0.6145,1.1850,1.335
1.012727923,-0.0639,0.6030,1.1794,1.326
1.013243308,-0.1260,0.6243,1.1959,1.355
1.013677769,-0.1206,0.6017,1.1603,1.313
1.014099308,-0.1397,0.6189,1.1593,1.322
1.014524539,-0.1606,0.6284,1.1407,1.312
1.015082154,-0.1905,0.6467,1.1227,1.310
1.015616923,-0.2198,0.6658,1.1007,1.305
1.016113231,-0.2484,0.6890,1.0731,1.299
1.017967923,-0.2608,0.7009,1.0391,1.280
1.019915616,-0.2699,0.7100,1.0056,1.260
1.021165539,-0.2696,0.7049,0.9749,1.233
1.023114385,-0.2645,0.6958,0.9462,1.204
1.025316231,-0.2530,0.6872,0.9169,1.173
1.027121769,-0.2384,0.6724,0.8850,1.137
1.029324616,-0.2281,0.6721,0.8652,1.119
1.030841462,-0.2100,0.6580,0.8321,1.081
1.033442154,-0.1870,0.6399,0.7823,1.028
1.035171923,-0.1655,0.6267,0.7535,0.994
1.037321154,-0.1425,0.6106,0.7152,0.951
1.039498693,-0.1171,0.5900,0.6553,0.890
1.041339693,-0.0971,0.5749,0.5938,0.832
1.045828616,-0.0815,0.5588,0.5397,0.781
1.046515923,-0.0661,0.5517,0.5014,0.748
1.049276616,-0.0473,0.5344,0.4794,0.719
1.052629462,-0.0307,0.5190,0.4733,0.703
1.053357846,-0.0058,0.4938,0.4723,0.683
1.055636616,0.0324,0.4422,0.4743,0.649
1.056373539,0.0840,0.3799,0.4579,0.601
1.058065846,0.1456,0.3079,0.4596,0.572
1.059230385,0.2159,0.2331,0.4430,0.545
1.060903385,0.2905,0.1523,0.4376,0.547
1.063347923,0.3715,0.0746,0.4357,0.577
1.065213231,0.4476,0.0008,0.4210,0.614
1.067823385,0.5206,-0.0675,0.4056,0.663
1.069440616,0.6042,-0.1431,0.3963,0.737
1.082110693,0.6838,-0.2144,0.3773,0.810
1.082764539,0.7605,-0.2784,0.3648,0.888
1.083418693,0.8301,-0.3262,0.3404,0.955
1.083878154,0.9061,-0.3719,0.3131,1.028
1.084290385,0.9631,-0.3935,0.3159,1.087
1.084819693,1.0051,-0.3956,0.2991,1.121
1.085311308,1.0439,-0.3926,0.3245,1.162
1.085774769,1.0796,-0.3832,0.3211,1.190
1.091933154,1.1064,-0.3644,0.3341,1.212
1.092866385,1.1201,-0.3387,0.3614,1.225
1.093360923,1.1238,-0.3057,0.4007,1.232
1.093787385,1.1123,-0.2664,0.4645,1.235
